Gene stable ID	Transcript stable ID
ENSG00000273748	ENST00000612919
ENSG00000277033	ENST00000621596
ENSG00000281289	ENST00000630761
ENSG00000273397	ENST00000605927
ENSG00000281417	ENST00000627762
ENSG00000280909	ENST00000625707
ENSG00000281184	ENST00000627191
ENSG00000282113	ENST00000631893
ENSG00000280629	ENST00000630072
ENSG00000280722	ENST00000629564
ENSG00000281798	ENST00000628560
ENSG00000281761	ENST00000629839
ENSG00000282114	ENST00000633038
ENSG00000281038	ENST00000626074
ENSG00000263150	ENST00000570683
ENSG00000274679	ENST00000621926
ENSG00000281773	ENST00000628449
ENSG00000281819	ENST00000625975
ENSG00000262315	ENST00000627176
ENSG00000280577	ENST00000625334
ENSG00000261897	ENST00000575738
ENSG00000262851	ENST00000573647
ENSG00000280617	ENST00000628251
ENSG00000280712	ENST00000627820
ENSG00000262755	ENST00000573400
ENSG00000262611	ENST00000626711
ENSG00000276482	ENST00000611005
ENSG00000262784	ENST00000576733
ENSG00000281800	ENST00000628796
ENSG00000281820	ENST00000627504
ENSG00000275987	ENST00000618083
ENSG00000281521	ENST00000627274
ENSG00000268674	ENST00000601199
ENSG00000263328	ENST00000574800
ENSG00000277475	ENST00000612315
ENSG00000275405	ENST00000619109
ENSG00000262796	ENST00000574644
ENSG00000277251	ENST00000622560
ENSG00000280993	ENST00000630655
ENSG00000281580	ENST00000626986
ENSG00000280552	ENST00000626190
ENSG00000281482	ENST00000631106
ENSG00000272000	ENST00000607223
ENSG00000234495	ENST00000437160
ENSG00000282764	ENST00000633629
ENSG00000282178	ENST00000633847
ENSG00000282372	ENST00000633872
ENSG00000260873	ENST00000571496
ENSG00000282271	ENST00000633045
ENSG00000290497	ENST00000633229
ENSG00000234411	ENST00000413667
ENSG00000272613	ENST00000608758
ENSG00000272793	ENST00000610258
ENSG00000275333	ENST00000622189
ENSG00000281794	ENST00000629494
ENSG00000275211	ENST00000615454
ENSG00000281421	ENST00000625747
ENSG00000225351	ENST00000426120
ENSG00000277848	ENST00000614717
ENSG00000275430	ENST00000627868
ENSG00000272532	ENST00000607853
ENSG00000272857	ENST00000609169
ENSG00000275555	ENST00000616526
ENSG00000235788	ENST00000453238
ENSG00000277844	ENST00000622019
ENSG00000280592	ENST00000630811
ENSG00000282280	ENST00000632410
ENSG00000277175	ENST00000610345
ENSG00000233054	ENST00000420178
ENSG00000281901	ENST00000626314
ENSG00000280883	ENST00000630413
ENSG00000228147	ENST00000644277
ENSG00000262788	ENST00000575702
ENSG00000262354	ENST00000572722
ENSG00000262579	ENST00000572460
ENSG00000274513	ENST00000618392
ENSG00000276461	ENST00000621408
ENSG00000280811	ENST00000627751
ENSG00000275658	ENST00000615091
ENSG00000276468	ENST00000621698
ENSG00000277709	ENST00000617195
ENSG00000276798	ENST00000619832
ENSG00000274763	ENST00000611663
ENSG00000275623	ENST00000617790
ENSG00000278427	ENST00000615523
ENSG00000281703	ENST00000622284
ENSG00000278019	ENST00000611522
ENSG00000277642	ENST00000621753
ENSG00000275593	ENST00000615827
ENSG00000280619	ENST00000627475
ENSG00000275253	ENST00000614231
ENSG00000290465	ENST00000613250
ENSG00000281380	ENST00000626219
ENSG00000278088	ENST00000618719
ENSG00000276387	ENST00000621135
ENSG00000273753	ENST00000617863
ENSG00000276875	ENST00000620235
ENSG00000274780	ENST00000616346
ENSG00000275921	ENST00000622218
ENSG00000276145	ENST00000611088
ENSG00000261905	ENST00000573136
ENSG00000277025	ENST00000618378
ENSG00000275544	ENST00000612690
ENSG00000275873	ENST00000621319
ENSG00000281612	ENST00000630674
ENSG00000280626	ENST00000627579
ENSG00000280578	ENST00000626722
ENSG00000280504	ENST00000630392
ENSG00000275626	ENST00000619683
ENSG00000282810	ENST00000634046
ENSG00000273772	ENST00000627341
ENSG00000276595	ENST00000617711
ENSG00000275838	ENST00000618237
ENSG00000280611	ENST00000626534
ENSG00000235915	ENST00000438335
ENSG00000275336	ENST00000400208
ENSG00000281360	ENST00000628205
ENSG00000278216	ENST00000611042
ENSG00000276777	ENST00000620136
ENSG00000280749	ENST00000625329
ENSG00000273681	ENST00000619084
ENSG00000278364	ENST00000617488
ENSG00000273501	ENST00000621236
ENSG00000226271	ENST00000428081
ENSG00000278036	ENST00000612283
ENSG00000231904	ENST00000437287
ENSG00000281094	ENST00000631354
ENSG00000281425	ENST00000628673
ENSG00000276082	ENST00000620419
ENSG00000280638	ENST00000631053
ENSG00000278300	ENST00000616541
ENSG00000278562	ENST00000620526
ENSG00000281308	ENST00000627425
ENSG00000280525	ENST00000630884
ENSG00000280794	ENST00000627090
ENSG00000261893	ENST00000574445
ENSG00000281547	ENST00000627188
ENSG00000278114	ENST00000627975
ENSG00000276526	ENST00000619597
ENSG00000273944	ENST00000621849
ENSG00000281915	ENST00000625602
ENSG00000275190	ENST00000615213
ENSG00000276452	ENST00000619118
ENSG00000281154	ENST00000625819
ENSG00000274672	ENST00000614734
ENSG00000276572	ENST00000614210
ENSG00000281510	ENST00000628916
ENSG00000231179	ENST00000451603
ENSG00000277132	ENST00000611777
ENSG00000230754	ENST00000430753
ENSG00000278271	ENST00000615970
ENSG00000280740	ENST00000628022
ENSG00000280720	ENST00000631277
ENSG00000278061	ENST00000294916
ENSG00000281704	ENST00000631266
ENSG00000276065	ENST00000614662
ENSG00000274511	ENST00000620258
ENSG00000262785	ENST00000572740
ENSG00000263037	ENST00000573868
ENSG00000262734	ENST00000574204
ENSG00000273943	ENST00000613752
ENSG00000237703	ENST00000449208
ENSG00000274058	ENST00000621758
ENSG00000274185	ENST00000616790
ENSG00000235714	ENST00000456598
ENSG00000274254	ENST00000618713
ENSG00000281174	ENST00000629862
ENSG00000273726	ENST00000618433
ENSG00000276163	ENST00000616413
ENSG00000281127	ENST00000625731
ENSG00000274971	ENST00000622568
ENSG00000277629	ENST00000612403
ENSG00000278426	ENST00000617592
ENSG00000281890	ENST00000631011
ENSG00000236967	ENST00000450015
ENSG00000275731	ENST00000614639
ENSG00000236614	ENST00000445685
ENSG00000281351	ENST00000627456
ENSG00000276512	ENST00000613877
ENSG00000280559	ENST00000629901
ENSG00000290505	ENST00000614232
ENSG00000280647	ENST00000625424
ENSG00000231350	ENST00000430305
ENSG00000224642	ENST00000414692
ENSG00000263290	ENST00000570831
ENSG00000235722	ENST00000433585
ENSG00000274382	ENST00000614006
ENSG00000281644	ENST00000627437
ENSG00000228978	ENST00000445232
ENSG00000280971	ENST00000628901
ENSG00000276230	ENST00000621211
ENSG00000277006	ENST00000616398
ENSG00000274873	ENST00000616323
ENSG00000232289	ENST00000435232
ENSG00000274729	ENST00000611610
ENSG00000275935	ENST00000621927
ENSG00000263231	ENST00000575568
ENSG00000274540	ENST00000610320
ENSG00000277071	ENST00000615426
ENSG00000278666	ENST00000613037
ENSG00000275444	ENST00000617136
ENSG00000281040	ENST00000626976
ENSG00000273641	ENST00000613448
ENSG00000277802	ENST00000612347
ENSG00000276378	ENST00000619909
ENSG00000281407	ENST00000629822
ENSG00000280960	ENST00000626455
ENSG00000282496	ENST00000632850
ENSG00000281150	ENST00000629503
ENSG00000274195	ENST00000612855
ENSG00000290527	ENST00000625833
ENSG00000277530	ENST00000615431
ENSG00000280471	ENST00000626687
ENSG00000276910	ENST00000628423
ENSG00000275272	ENST00000627168
ENSG00000276363	ENST00000617862
ENSG00000274405	ENST00000617162
ENSG00000274953	ENST00000610629
ENSG00000276979	ENST00000619868
ENSG00000275794	ENST00000621252
ENSG00000281561	ENST00000627078
ENSG00000280677	ENST00000631191
ENSG00000280939	ENST00000625305
ENSG00000276016	ENST00000625740
ENSG00000281862	ENST00000627994
ENSG00000262446	ENST00000574670
ENSG00000275323	ENST00000618751
ENSG00000276825	ENST00000611962
ENSG00000274050	ENST00000622589
ENSG00000273519	ENST00000618997
ENSG00000278154	ENST00000616612
ENSG00000278355	ENST00000612621
ENSG00000277923	ENST00000619842
ENSG00000276982	ENST00000610577
ENSG00000282712	ENST00000634194
ENSG00000275724	ENST00000610406
ENSG00000263324	ENST00000575670
ENSG00000278501	ENST00000613269
ENSG00000281300	ENST00000627182
ENSG00000275991	ENST00000621297
ENSG00000275551	ENST00000617187
ENSG00000272765	ENST00000605916
ENSG00000280983	ENST00000629156
ENSG00000276804	ENST00000620820
ENSG00000278360	ENST00000610679
ENSG00000262024	ENST00000574943
ENSG00000275086	ENST00000617348
ENSG00000274137	ENST00000616680
ENSG00000278789	ENST00000619281
ENSG00000276139	ENST00000614727
ENSG00000277429	ENST00000613172
ENSG00000272901	ENST00000571525
ENSG00000273616	ENST00000614321
ENSG00000272813	ENST00000606598
ENSG00000285263	ENST00000643909
ENSG00000262303	ENST00000571242
ENSG00000282155	ENST00000633439
ENSG00000282226	ENST00000631873
ENSG00000262055	ENST00000573149
ENSG00000277667	ENST00000622368
ENSG00000281767	ENST00000629470
ENSG00000281429	ENST00000630666
ENSG00000274894	ENST00000619439
ENSG00000282075	ENST00000634153
ENSG00000278362	ENST00000612896
ENSG00000273642	ENST00000613276
ENSG00000281993	ENST00000633991
ENSG00000281788	ENST00000627072
ENSG00000281349	ENST00000626971
ENSG00000274005	ENST00000617291
ENSG00000262666	ENST00000575430
ENSG00000273833	ENST00000614788
ENSG00000263181	ENST00000575319
ENSG00000275843	ENST00000621594
ENSG00000282405	ENST00000633124
ENSG00000282484	ENST00000631632
ENSG00000281936	ENST00000632830
ENSG00000282334	ENST00000633457
ENSG00000275196	ENST00000614185
ENSG00000282397	ENST00000631625
ENSG00000276561	ENST00000612534
ENSG00000234096	ENST00000449096
ENSG00000282053	ENST00000633548
ENSG00000282260	ENST00000632365
ENSG00000273645	ENST00000617214
ENSG00000282101	ENST00000631726
ENSG00000282661	ENST00000634163
ENSG00000273884	ENST00000615416
ENSG00000226799	ENST00000455018
ENSG00000277953	ENST00000622300
ENSG00000227858	ENST00000432222
ENSG00000282191	ENST00000631990
ENSG00000229469	ENST00000423964
ENSG00000242289	ENST00000451227
ENSG00000227576	ENST00000445598
ENSG00000281980	ENST00000632707
ENSG00000225550	ENST00000440124
ENSG00000225305	ENST00000430966
ENSG00000276068	ENST00000625431
ENSG00000227384	ENST00000458158
ENSG00000282435	ENST00000631516
ENSG00000273896	ENST00000619263
ENSG00000282263	ENST00000632711
ENSG00000264619	ENST00000466318
ENSG00000275123	ENST00000612678
ENSG00000274146	ENST00000621718
ENSG00000274174	ENST00000618343
ENSG00000274545	ENST00000622060
ENSG00000273916	ENST00000621792
ENSG00000277177	ENST00000614123
ENSG00000276536	ENST00000610977
ENSG00000282005	ENST00000632644
ENSG00000276051	ENST00000615464
ENSG00000274504	ENST00000613935
ENSG00000281742	ENST00000628716
ENSG00000280518	ENST00000630670
ENSG00000278490	ENST00000613313
ENSG00000231580	ENST00000425426
ENSG00000234305	ENST00000417908
ENSG00000235697	ENST00000452321
ENSG00000277480	ENST00000611421
ENSG00000281161	ENST00000629110
ENSG00000273859	ENST00000622100
ENSG00000276342	ENST00000630378
ENSG00000275434	ENST00000614217
ENSG00000278634	ENST00000612001
ENSG00000274739	ENST00000618443
ENSG00000227222	ENST00000450902
ENSG00000276420	ENST00000621481
ENSG00000233964	ENST00000455932
ENSG00000229040	ENST00000427384
ENSG00000274107	ENST00000620294
ENSG00000276816	ENST00000616664
ENSG00000232804	ENST00000417199
ENSG00000277853	ENST00000540591
ENSG00000281121	ENST00000629649
ENSG00000281229	ENST00000629946
ENSG00000274126	ENST00000619279
ENSG00000280946	ENST00000629355
ENSG00000281597	ENST00000628010
ENSG00000281073	ENST00000626581
ENSG00000278827	ENST00000610503
ENSG00000278021	ENST00000611408
ENSG00000274109	ENST00000619361
ENSG00000278046	ENST00000610381
ENSG00000274803	ENST00000611966
ENSG00000276299	ENST00000613059
ENSG00000278415	ENST00000612836
ENSG00000281711	ENST00000627891
ENSG00000273865	ENST00000613240
ENSG00000276370	ENST00000621403
ENSG00000281573	ENST00000612758
ENSG00000252239	ENST00000516430
ENSG00000278120	ENST00000617661
ENSG00000275404	ENST00000621042
ENSG00000263238	ENST00000573499
ENSG00000262505	ENST00000572394
ENSG00000277076	ENST00000621636
ENSG00000276848	ENST00000614511
ENSG00000276613	ENST00000617056
ENSG00000275349	ENST00000629122
ENSG00000262635	ENST00000573403
ENSG00000278468	ENST00000626248
ENSG00000278707	ENST00000610296
ENSG00000281650	ENST00000627823
ENSG00000280748	ENST00000627131
ENSG00000273572	ENST00000633633
ENSG00000281321	ENST00000626250
ENSG00000285240	ENST00000642468
ENSG00000276912	ENST00000620713
ENSG00000281210	ENST00000628243
ENSG00000274646	ENST00000620940
ENSG00000281743	ENST00000630782
ENSG00000275546	ENST00000611724
ENSG00000281237	ENST00000629942
ENSG00000276209	ENST00000619141
ENSG00000278288	ENST00000611700
ENSG00000275581	ENST00000614527
ENSG00000274726	ENST00000610399
ENSG00000273936	ENST00000621877
ENSG00000262599	ENST00000575464
ENSG00000280840	ENST00000626171
ENSG00000274143	ENST00000612730
ENSG00000282598	ENST00000632027
ENSG00000290431	ENST00000630569
ENSG00000274473	ENST00000622382
ENSG00000274311	ENST00000615267
ENSG00000281424	ENST00000630140
ENSG00000280545	ENST00000626383
ENSG00000274084	ENST00000612901
ENSG00000261994	ENST00000573259
ENSG00000282367	ENST00000633628
ENSG00000274131	ENST00000626555
ENSG00000275571	ENST00000611612
ENSG00000281274	ENST00000626056
ENSG00000281740	ENST00000629855
ENSG00000273984	ENST00000629947
ENSG00000274857	ENST00000621446
ENSG00000281505	ENST00000629574
ENSG00000279577	ENST00000624281
ENSG00000275641	ENST00000613730
ENSG00000279552	ENST00000624059
ENSG00000276219	ENST00000395385
ENSG00000278656	ENST00000615147
ENSG00000279902	ENST00000623379
ENSG00000274875	ENST00000619010
ENSG00000279731	ENST00000623358
ENSG00000279661	ENST00000624303
ENSG00000280210	ENST00000623913
ENSG00000279984	ENST00000623653
ENSG00000279350	ENST00000623923
ENSG00000274771	ENST00000611089
ENSG00000275887	ENST00000622147
ENSG00000275577	ENST00000612105
ENSG00000290566	ENST00000622172
ENSG00000278565	ENST00000629689
ENSG00000282185	ENST00000631503
ENSG00000281659	ENST00000625881
ENSG00000276944	ENST00000599541
ENSG00000280726	ENST00000628715
ENSG00000273822	ENST00000621966
ENSG00000281630	ENST00000629965
ENSG00000280540	ENST00000627389
ENSG00000280501	ENST00000625696
ENSG00000281382	ENST00000630944
ENSG00000278555	ENST00000622693
ENSG00000281556	ENST00000630134
ENSG00000281418	ENST00000628964
ENSG00000281654	ENST00000626928
ENSG00000281224	ENST00000629429
ENSG00000280470	ENST00000625412
ENSG00000281583	ENST00000630501
ENSG00000275644	ENST00000612953
ENSG00000290485	ENST00000629144
ENSG00000275960	ENST00000617820
ENSG00000262771	ENST00000576834
ENSG00000278157	ENST00000618347
ENSG00000281317	ENST00000627149
ENSG00000277807	ENST00000612636
ENSG00000274843	ENST00000630818
ENSG00000277131	ENST00000611357
ENSG00000274796	ENST00000613653
ENSG00000275304	ENST00000610366
ENSG00000262327	ENST00000575872
ENSG00000281484	ENST00000627237
ENSG00000229942	ENST00000439894
ENSG00000263042	ENST00000574659
ENSG00000232997	ENST00000422651
ENSG00000280609	ENST00000631103
ENSG00000281225	ENST00000629671
ENSG00000280645	ENST00000627832
ENSG00000262671	ENST00000570339
ENSG00000280972	ENST00000629413
ENSG00000223898	ENST00000418560
ENSG00000276720	ENST00000613015
ENSG00000262656	ENST00000572849
ENSG00000280542	ENST00000629658
ENSG00000280882	ENST00000629934
ENSG00000226832	ENST00000415976
ENSG00000275633	ENST00000617954
ENSG00000277751	ENST00000616216
ENSG00000276323	ENST00000619581
ENSG00000262927	ENST00000570604
ENSG00000262226	ENST00000572731
ENSG00000262016	ENST00000573709
ENSG00000276220	ENST00000612327
ENSG00000278279	ENST00000614340
ENSG00000276312	ENST00000615130
ENSG00000276700	ENST00000616292
ENSG00000275757	ENST00000618998
ENSG00000273739	ENST00000618675
ENSG00000276033	ENST00000621920
ENSG00000276826	ENST00000616348
ENSG00000277722	ENST00000621307
ENSG00000275752	ENST00000610695
ENSG00000275584	ENST00000621450
ENSG00000262607	ENST00000575724
ENSG00000278322	ENST00000621612
ENSG00000273494	ENST00000615291
ENSG00000272877	ENST00000572276
ENSG00000232569	ENST00000439457
ENSG00000263137	ENST00000576880
ENSG00000281848	ENST00000625250
ENSG00000275796	ENST00000619664
ENSG00000278613	ENST00000620988
ENSG00000262193	ENST00000571326
ENSG00000274362	ENST00000617372
ENSG00000262435	ENST00000574122
ENSG00000274392	ENST00000625650
ENSG00000282676	ENST00000621764
ENSG00000277800	ENST00000619509
ENSG00000277615	ENST00000613528
ENSG00000290517	ENST00000619425
ENSG00000233095	ENST00000434881
ENSG00000279830	ENST00000624825
ENSG00000276464	ENST00000631876
ENSG00000278257	ENST00000621285
ENSG00000233636	ENST00000430478
ENSG00000228840	ENST00000430955
ENSG00000243441	ENST00000444009
ENSG00000226109	ENST00000442281
ENSG00000230745	ENST00000413160
ENSG00000231320	ENST00000428685
ENSG00000276022	ENST00000611935
ENSG00000234100	ENST00000435798
ENSG00000234980	ENST00000411428
ENSG00000224131	ENST00000430251
ENSG00000223851	ENST00000444251
ENSG00000237010	ENST00000412400
ENSG00000275117	ENST00000619956
ENSG00000241124	ENST00000428511
ENSG00000237544	ENST00000434696
ENSG00000237258	ENST00000428144
ENSG00000228706	ENST00000422598
ENSG00000235666	ENST00000418008
ENSG00000236522	ENST00000454162
ENSG00000225188	ENST00000445920
ENSG00000276463	ENST00000615404
ENSG00000274741	ENST00000617792
ENSG00000278096	ENST00000617681
ENSG00000276184	ENST00000448265
ENSG00000239741	ENST00000446062
ENSG00000224241	ENST00000430240
ENSG00000274000	ENST00000612908
ENSG00000275539	ENST00000618982
ENSG00000231094	ENST00000441092
ENSG00000274144	ENST00000620142
ENSG00000276429	ENST00000620687
ENSG00000196299	ENST00000453611
ENSG00000226727	ENST00000448678
ENSG00000228652	ENST00000439723
ENSG00000274176	ENST00000614649
ENSG00000278284	ENST00000622572
ENSG00000273529	ENST00000612705
ENSG00000281950	ENST00000633523
ENSG00000243612	ENST00000426644
ENSG00000262145	ENST00000571490
ENSG00000281197	ENST00000625655
ENSG00000282580	ENST00000633864
ENSG00000282364	ENST00000632865
ENSG00000276774	ENST00000614037
ENSG00000288613	ENST00000675946
ENSG00000275384	ENST00000615726
ENSG00000224319	ENST00000453513
ENSG00000281734	ENST00000628819
ENSG00000262819	ENST00000572683
ENSG00000262201	ENST00000576472
ENSG00000236729	ENST00000419861
ENSG00000262082	ENST00000573097
ENSG00000237108	ENST00000426735
ENSG00000262349	ENST00000570447
ENSG00000262776	ENST00000576643
ENSG00000236560	ENST00000431424
ENSG00000282643	ENST00000634218
ENSG00000274626	ENST00000616928
ENSG00000275483	ENST00000622199
ENSG00000226494	ENST00000436666
ENSG00000237050	ENST00000412479
ENSG00000237120	ENST00000451654
ENSG00000233465	ENST00000418052
ENSG00000235754	ENST00000432598
ENSG00000274926	ENST00000611594
ENSG00000282781	ENST00000632714
ENSG00000282147	ENST00000633408
ENSG00000276260	ENST00000619470
ENSG00000223448	ENST00000420402
ENSG00000282379	ENST00000632696
ENSG00000282309	ENST00000632651
ENSG00000282645	ENST00000632621
ENSG00000282349	ENST00000633479
ENSG00000282254	ENST00000631399
ENSG00000281951	ENST00000633877
ENSG00000290511	ENST00000633152
ENSG00000276146	ENST00000617886
ENSG00000274053	ENST00000611561
ENSG00000282557	ENST00000632003
ENSG00000282333	ENST00000633281
ENSG00000274161	ENST00000620101
ENSG00000282662	ENST00000631588
ENSG00000236771	ENST00000429971
ENSG00000231319	ENST00000419873
ENSG00000231041	ENST00000421470
ENSG00000224446	ENST00000457219
ENSG00000282575	ENST00000633718
ENSG00000233853	ENST00000417532
